TIME,[id=4b446b43-f290-43f3-afb1-884a053f7e1d|name=/example-org/uk/total-output|description=Total output on all UK wind farms|units=kWh/day],[id=42b7da5b-b65a-4c21-8575-821e5d9dbd7b|name=/example-org/uk/wind-farm-1/total-output|description=Total output on Wind Farm 1|units=kWh/day],[id=e8b38052-4e90-46e1-8c32-a7f70256d149|name=/example-org/uk/wind-farm-1/turbine-1/output|description=Turbine 1 output|units=kWh/day],[id=798bac76-7989-42d0-a16a-56978a68cc71|name=/example-org/uk/wind-farm-1/turbine-1/rotation-speed|description=Turbine 1 rotation speed|units=rpm],[id=ea6b925e-5e8e-45c9-8cd7-c07ab982cf97|name=/example-org/uk/wind-farm-1/turbine-1/wind-speed|description=Turbine 1 wind speed|units=m/s],[id=a23cb6eb-a2b7-403e-8bda-91f4a6be15bd|name=/example-org/uk/wind-farm-1/turbine-2/output|description=Turbine 2 output|units=kWh/day],[id=74d69c7f-c4a3-4a39-a043-3e9b39efd389|name=/example-org/uk/wind-farm-1/turbine-2/rotation-speed|description=Turbine 2 rotation speed|units=rpm],[id=62d1765e-84eb-4bd7-b6cc-c75e8249d035|name=/example-org/uk/wind-farm-1/turbine-2/wind-speed|description=Turbine 2 wind speed|units=m/s],[id=540a1c05-5ca0-45c1-9f80-c899b5a425ca|name=/example-org/uk/wind-farm-2/total-output|description=Total output on Wind Farm 2|units=kWh/day],[id=bc940329-7c4a-4324-a580-6dbf965e9426|name=/example-org/uk/wind-farm-2/turbine-3/output|description=Turbine 3 output|units=kWh/day],[id=fba003c5-7384-440d-ad0c-0876f4be8d75|name=/example-org/uk/wind-farm-2/turbine-3/rotation-speed|description=Turbine 3 rotation speed|units=rpm],[id=71eda84f-d2a1-4f2a-bb37-a1dece1642b1|name=/example-org/uk/wind-farm-2/turbine-3/wind-speed|description=Turbine 3 wind speed|units=m/s],[id=68db29fe-b3fe-4c2a-85f1-7f91fe145964|name=/example-org/uk/wind-farm-2/turbine-4/output|description=Turbine 4 output|units=kWh/day],[id=64d5ac61-8bfb-4d0c-8e66-ef71bc1ca3ea|name=/example-org/uk/wind-farm-2/turbine-4/rotation-speed|description=Turbine 4 rotation speed|units=rpm],[id=2e54dd5f-d89f-4eef-8f43-b4f91ede66fc|name=/example-org/uk/wind-farm-2/turbine-4/wind-speed|description=Turbine 4 wind speed|units=m/s]
2019-10-07T01:40:56Z,27541.33333,27541.33333,13664,17,12.81,13877.33333,17,13.01,0,0,0,3.85,0,0,3.65
2019-10-07T01:41:11Z,27370.66667,27370.66667,13578.66667,17,12.73,13792,17,12.93,0,0,0,3.8,0,0,4
2019-10-07T01:41:26Z,26794.66667,26794.66667,13504,17,12.66,13290.66667,17,12.46,0,0,0,3.68,0,0,3.88
2019-10-07T01:41:41Z,26432,26432,13322.66667,17,12.49,13109.33333,16,12.29,0,0,0,3.55,0,0,3.75
2019-10-07T01:41:56Z,27370.66667,27370.66667,13578.66667,17,12.73,13792,17,12.93,0,0,0,3.53,0,0,3.33
2019-10-07T01:42:11Z,26730.66667,26730.66667,13472,17,12.63,13258.66667,17,12.43,0,0,0,3.5,0,0,3.7
2019-10-07T01:42:26Z,26922.66667,26922.66667,13354.66667,17,12.52,13568,17,12.72,0,0,0,3.59,0,0,3.79
2019-10-07T01:42:41Z,26133.33333,26133.33333,13173.33333,16,12.35,12960,16,12.15,0,0,0,3.64,0,0,3.44
2019-10-07T01:42:56Z,26048,26048,12917.33333,16,12.11,13130.66667,16,12.31,0,0,0,3.56,0,0,3.76
2019-10-07T01:43:11Z,25237.33333,25237.33333,12725.33333,16,11.93,12512,16,11.73,0,0,0,3.58,0,0,3.38
2019-10-07T01:43:26Z,25706.66667,25706.66667,12960,16,12.15,12746.66667,16,11.95,0,0,0,3.43,0,0,3.63
2019-10-07T01:43:41Z,25322.66667,25322.66667,12768,16,11.97,12554.66667,16,11.77,0,0,0,3.53,0,0,3.73
2019-10-07T01:43:56Z,25685.33333,25685.33333,12736,16,11.94,12949.33333,16,12.14,0,0,0,3.67,0,0,3.87
2019-10-07T01:44:11Z,25322.66667,25322.66667,12554.66667,16,11.77,12768,16,11.97,0,0,0,3.68,0,0,3.48
2019-10-07T01:44:26Z,25152,25152,12469.33333,16,11.69,12682.66667,16,11.89,0,0,0,3.52,0,0,3.72
2019-10-07T01:44:41Z,25024,25024,12618.66667,16,11.83,12405.33333,16,11.63,0,0,0,3.65,0,0,3.45
2019-10-07T01:44:56Z,25962.66667,25962.66667,12874.66667,16,12.07,13088,16,12.27,0,0,0,3.57,0,0,3.37
2019-10-07T01:45:11Z,25642.66667,25642.66667,12714.66667,16,11.92,12928,16,12.12,0,0,0,3.73,0,0,3.53
2019-10-07T01:45:26Z,25600,25600,12693.33333,16,11.9,12906.66667,16,12.1,0,0,0,3.76,0,0,3.56
2019-10-07T01:45:41Z,25024,25024,12618.66667,16,11.83,12405.33333,16,11.63,0,0,0,3.65,0,0,3.85
2019-10-07T01:45:56Z,25941.33333,25941.33333,12864,16,12.06,13077.33333,16,12.26,0,0,0,3.59,0,0,3.79
2019-10-07T01:46:11Z,25045.33333,25045.33333,12629.33333,16,11.84,12416,16,11.64,0,0,0,3.47,0,0,3.67
2019-10-07T01:46:26Z,24810.66667,24810.66667,12512,16,11.73,12298.66667,15,11.53,0,0,0,3.32,0,0,3.12
2019-10-07T01:46:41Z,25173.33333,25173.33333,12693.33333,16,11.9,12480,16,11.7,0,0,0,3.32,0,0,3.12
2019-10-07T01:46:56Z,25024,25024,12618.66667,16,11.83,12405.33333,16,11.63,0,0,0,3.3,0,0,3.1
2019-10-07T01:47:11Z,25002.66667,25002.66667,12608,16,11.82,12394.66667,15,11.62,0,0,0,3.22,0,0,3.42
2019-10-07T01:47:26Z,25322.66667,25322.66667,12768,16,11.97,12554.66667,16,11.77,0,0,0,3.38,0,0,3.18
2019-10-07T01:47:41Z,25024,25024,12618.66667,16,11.83,12405.33333,16,11.63,0,0,0,3.39,0,0,3.59
2019-10-07T01:47:56Z,25237.33333,25237.33333,12512,16,11.73,12725.33333,16,11.93,0,0,0,3.25,0,0,3.05
2019-10-07T01:48:11Z,24576,24576,12394.66667,15,11.62,12181.33333,15,11.42,0,0,0,3.36,0,0,3.56
2019-10-07T01:48:26Z,24938.66667,24938.66667,12576,16,11.79,12362.66667,15,11.59,0,0,0,3.23,0,0,3.43
2019-10-07T01:48:41Z,25045.33333,25045.33333,12416,16,11.64,12629.33333,16,11.84,0,0,0,3.13,0,0,2.93
2019-10-07T01:48:56Z,24874.66667,24874.66667,12544,16,11.76,12330.66667,15,11.56,0,0,0,2.96,0,0,2.76
2019-10-07T01:49:11Z,25386.66667,25386.66667,12800,16,12,12586.66667,16,11.8,0,0,0,2.81,0,0,3.01
2019-10-07T01:49:26Z,25898.66667,25898.66667,13056,16,12.24,12842.66667,16,12.04,0,0,0,2.89,0,0,2.69
2019-10-07T01:49:41Z,25706.66667,25706.66667,12960,16,12.15,12746.66667,16,11.95,0,0,0,2.99,0,0,3.19
2019-10-07T01:49:56Z,25728,25728,12970.66667,16,12.16,12757.33333,16,11.96,0,0,0,3.03,0,0,3.23
2019-10-07T01:50:11Z,25984,25984,13098.66667,16,12.28,12885.33333,16,12.08,0,0,0,3.15,0,0,3.35
2019-10-07T01:50:26Z,26368,26368,13290.66667,17,12.46,13077.33333,16,12.26,0,0,0,3.04,0,0,2.84
2019-10-07T01:50:41Z,26688,26688,13450.66667,17,12.61,13237.33333,17,12.41,0,0,0,2.87,0,0,3.07
2019-10-07T01:50:56Z,26645.33333,26645.33333,13216,17,12.39,13429.33333,17,12.59,0,0,0,2.76,0,0,2.96
2019-10-07T01:51:11Z,26602.66667,26602.66667,13408,17,12.57,13194.66667,16,12.37,0,0,0,2.72,0,0,2.92
2019-10-07T01:51:26Z,26560,26560,13386.66667,17,12.55,13173.33333,16,12.35,0,0,0,2.7,0,0,2.5
2019-10-07T01:51:41Z,26666.66667,26666.66667,13440,17,12.6,13226.66667,17,12.4,0,0,0,2.65,0,0,2.85
2019-10-07T01:51:56Z,26752,26752,13269.33333,17,12.44,13482.66667,17,12.64,0,0,0,2.57,0,0,2.37
2019-10-07T01:52:11Z,26816,26816,13301.33333,17,12.47,13514.66667,17,12.67,0,0,0,2.62,0,0,2.82
2019-10-07T01:52:26Z,26560,26560,13386.66667,17,12.55,13173.33333,16,12.35,0,0,0,2.59,0,0,2.79
2019-10-07T01:52:41Z,27349.33333,27349.33333,13568,17,12.72,13781.33333,17,12.92,0,0,0,2.43,0,0,2.63
2019-10-07T01:52:56Z,27733.33333,27733.33333,13760,17,12.9,13973.33333,17,13.1,0,0,0,2.36,0,0,2.16
2019-10-07T01:53:11Z,26837.33333,26837.33333,13525.33333,17,12.68,13312,17,12.48,0,0,0,2.2,0,0,2
2019-10-07T01:53:26Z,27050.66667,27050.66667,13632,17,12.78,13418.66667,17,12.58,0,0,0,2.09,0,0,1.89
2019-10-07T01:53:41Z,26666.66667,26666.66667,13440,17,12.6,13226.66667,17,12.4,0,0,0,2.02,0,0,2.22
2019-10-07T01:53:56Z,26581.33333,26581.33333,13397.33333,17,12.56,13184,16,12.36,0,0,0,2.03,0,0,2.23
2019-10-07T01:54:11Z,27306.66667,27306.66667,13546.66667,17,12.7,13760,17,12.9,0,0,0,2.01,0,0,1.81
2019-10-07T01:54:26Z,26389.33333,26389.33333,13301.33333,17,12.47,13088,16,12.27,0,0,0,1.97,0,0,2.17
2019-10-07T01:54:41Z,26368,26368,13290.66667,17,12.46,13077.33333,16,12.26,0,0,0,2.03,0,0,1.83
2019-10-07T01:54:56Z,26560,26560,13386.66667,17,12.55,13173.33333,16,12.35,0,0,0,1.87,0,0,2.07
2019-10-07T01:55:11Z,26986.66667,26986.66667,13600,17,12.75,13386.66667,17,12.55,0,0,0,1.82,0,0,2.02
2019-10-07T01:55:26Z,27456,27456,13621.33333,17,12.77,13834.66667,17,12.97,0,0,0,1.92,0,0,2.12
2019-10-07T01:55:41Z,27605.33333,27605.33333,13696,17,12.84,13909.33333,17,13.04,0,0,0,1.77,0,0,1.57
2019-10-07T01:55:56Z,27114.66667,27114.66667,13450.66667,17,12.61,13664,17,12.81,0,0,0,1.83,0,0,2.03
2019-10-07T01:56:11Z,27050.66667,27050.66667,13418.66667,17,12.58,13632,17,12.78,0,0,0,1.76,0,0,1.56
2019-10-07T01:56:26Z,27114.66667,27114.66667,13450.66667,17,12.61,13664,17,12.81,0,0,0,1.72,0,0,1.52
2019-10-07T01:56:41Z,27093.33333,27093.33333,13653.33333,17,12.8,13440,17,12.6,0,0,0,1.86,0,0,1.66
2019-10-07T01:56:56Z,27946.66667,27946.66667,13866.66667,17,13,14080,18,13.2,0,0,0,2,0,0,1.8
2019-10-07T01:57:11Z,27541.33333,27541.33333,13877.33333,17,13.01,13664,17,12.81,0,0,0,1.88,0,0,1.68
2019-10-07T01:57:26Z,27434.66667,27434.66667,13824,17,12.96,13610.66667,17,12.76,0,0,0,1.81,0,0,2.01
2019-10-07T01:57:41Z,27648,27648,13930.66667,17,13.06,13717.33333,17,12.86,0,0,0,1.69,0,0,1.89
2019-10-07T01:57:56Z,28138.66667,28138.66667,13962.66667,17,13.09,14176,18,13.29,0,0,0,1.76,0,0,1.56
2019-10-07T01:58:11Z,27541.33333,27541.33333,13877.33333,17,13.01,13664,17,12.81,0,0,0,1.63,0,0,1.83
2019-10-07T01:58:26Z,27946.66667,27946.66667,14080,18,13.2,13866.66667,17,13,0,0,0,1.49,0,0,1.69
2019-10-07T01:58:41Z,27925.33333,27925.33333,13856,17,12.99,14069.33333,18,13.19,0,0,0,1.35,0,0,1.15
2019-10-07T01:58:56Z,27925.33333,27925.33333,14069.33333,18,13.19,13856,17,12.99,0,0,0,1.38,0,0,1.18
2019-10-07T01:59:11Z,28032,28032,14122.66667,18,13.24,13909.33333,17,13.04,0,0,0,1.34,0,0,1.54
2019-10-07T01:59:26Z,28032,28032,14122.66667,18,13.24,13909.33333,17,13.04,0,0,0,1.18,0,0,0.98
2019-10-07T01:59:41Z,28522.66667,28522.66667,14368,18,13.47,14154.66667,18,13.27,0,0,0,1.12,0,0,0.92
2019-10-07T01:59:56Z,29312,29312,14549.33333,18,13.64,14762.66667,18,13.84,0,0,0,1.01,0,0,0.81
2019-10-07T02:00:11Z,28949.33333,28949.33333,14581.33333,18,13.67,14368,18,13.47,0,0,0,0.96,0,0,1.16
2019-10-07T02:00:26Z,29888,29888,14837.33333,19,13.91,15050.66667,19,14.11,0,0,0,1.08,0,0,1.28
2019-10-07T02:00:41Z,29781.33333,29781.33333,14997.33333,19,14.06,14784,18,13.86,0,0,0,1.04,0,0,0.84
2019-10-07T02:00:56Z,30144,30144,15178.66667,19,14.23,14965.33333,19,14.03,0,0,0,1.07,0,0,1.27
2019-10-07T02:01:11Z,29632,29632,14922.66667,19,13.99,14709.33333,18,13.79,0,0,0,0.96,0,0,1.16
2019-10-07T02:01:26Z,29994.66667,29994.66667,15104,19,14.16,14890.66667,19,13.96,0,0,0,1.01,0,0,0.81
2019-10-07T02:01:41Z,30336,30336,15061.33333,19,14.12,15274.66667,19,14.32,0,0,0,1.01,0,0,1.21
2019-10-07T02:01:56Z,29845.33333,29845.33333,14816,19,13.89,15029.33333,19,14.09,0,0,0,1.13,0,0,0.93
2019-10-07T02:02:11Z,30250.66667,30250.66667,15018.66667,19,14.08,15232,19,14.28,0,0,0,1.2,0,0,1
2019-10-07T02:02:26Z,29525.33333,29525.33333,14869.33333,19,13.94,14656,18,13.74,0,0,0,1.28,0,0,1.48
2019-10-07T02:02:41Z,29632,29632,14709.33333,18,13.79,14922.66667,19,13.99,0,0,0,1.14,0,0,0.94
2019-10-07T02:02:56Z,29653.33333,29653.33333,14720,18,13.8,14933.33333,19,14,0,0,0,0.99,0,0,0.79
2019-10-07T02:03:11Z,29098.66667,29098.66667,14656,18,13.74,14442.66667,18,13.54,0,0,0,1.15,0,0,1.35
2019-10-07T02:03:26Z,28757.33333,28757.33333,14485.33333,18,13.58,14272,18,13.38,0,0,0,1.17,0,0,1.37
2019-10-07T02:03:41Z,29141.33333,29141.33333,14464,18,13.56,14677.33333,18,13.76,0,0,0,1.09,0,0,0.89
2019-10-07T02:03:56Z,29589.33333,29589.33333,14688,18,13.77,14901.33333,19,13.97,0,0,0,0.95,0,0,1.15
2019-10-07T02:04:11Z,29461.33333,29461.33333,14837.33333,19,13.91,14624,18,13.71,0,0,0,0.95,0,0,1.15
2019-10-07T02:04:26Z,30144,30144,14965.33333,19,14.03,15178.66667,19,14.23,0,0,0,1.1,0,0,0.9
2019-10-07T02:04:41Z,29333.33333,29333.33333,14773.33333,18,13.85,14560,18,13.65,0,0,0,1.07,0,0,0.87
2019-10-07T02:04:56Z,29696,29696,14741.33333,18,13.82,14954.66667,19,14.02,0,0,0,1.07,0,0,0.87
2019-10-07T02:05:11Z,29376,29376,14794.66667,18,13.87,14581.33333,18,13.67,0,0,0,1.1,0,0,1.3
2019-10-07T02:05:26Z,29312,29312,14549.33333,18,13.64,14762.66667,18,13.84,0,0,0,0.96,0,0,1.16
2019-10-07T02:05:41Z,29333.33333,29333.33333,14773.33333,18,13.85,14560,18,13.65,0,0,0,0.91,0,0,1.11
2019-10-07T02:05:56Z,29290.66667,29290.66667,14752,18,13.83,14538.66667,18,13.63,0,0,0,0.99,0,0,0.79
2019-10-07T02:06:11Z,28970.66667,28970.66667,14592,18,13.68,14378.66667,18,13.48,0,0,0,0.97,0,0,1.17
2019-10-07T02:06:26Z,28864,28864,14538.66667,18,13.63,14325.33333,18,13.43,0,0,0,0.87,0,0,0.67
2019-10-07T02:06:41Z,28821.33333,28821.33333,14304,18,13.41,14517.33333,18,13.61,0,0,0,0.99,0,0,0.79
2019-10-07T02:06:56Z,28032,28032,14122.66667,18,13.24,13909.33333,17,13.04,0,0,0,1.15,0,0,0.95
2019-10-07T02:07:11Z,28352,28352,14069.33333,18,13.19,14282.66667,18,13.39,0,0,0,1.06,0,0,0.86
2019-10-07T02:07:26Z,28010.66667,28010.66667,14112,18,13.23,13898.66667,17,13.03,0,0,0,1.18,0,0,0.98
2019-10-07T02:07:41Z,27562.66667,27562.66667,13888,17,13.02,13674.66667,17,12.82,0,0,0,1.04,0,0,1.24
2019-10-07T02:07:56Z,27712,27712,13749.33333,17,12.89,13962.66667,17,13.09,0,0,0,1.09,0,0,0.89
2019-10-07T02:08:11Z,27264,27264,13525.33333,17,12.68,13738.66667,17,12.88,0,0,0,1.21,0,0,1.41
2019-10-07T02:08:26Z,26986.66667,26986.66667,13386.66667,17,12.55,13600,17,12.75,0,0,0,1.34,0,0,1.14
2019-10-07T02:08:41Z,26368,26368,13290.66667,17,12.46,13077.33333,16,12.26,0,0,0,1.37,0,0,1.17
2019-10-07T02:08:56Z,26090.66667,26090.66667,13152,16,12.33,12938.66667,16,12.13,0,0,0,1.41,0,0,1.61
2019-10-07T02:09:11Z,26240,26240,13226.66667,17,12.4,13013.33333,16,12.2,0,0,0,1.43,0,0,1.63
2019-10-07T02:09:26Z,26304,26304,13258.66667,17,12.43,13045.33333,16,12.23,0,0,0,1.45,0,0,1.25
2019-10-07T02:09:41Z,26944,26944,13365.33333,17,12.53,13578.66667,17,12.73,0,0,0,1.53,0,0,1.73
2019-10-07T02:09:56Z,26773.33333,26773.33333,13280,17,12.45,13493.33333,17,12.65,0,0,0,1.37,0,0,1.57
2019-10-07T02:10:11Z,26666.66667,26666.66667,13226.66667,17,12.4,13440,17,12.6,0,0,0,1.44,0,0,1.64
2019-10-07T02:10:26Z,26773.33333,26773.33333,13280,17,12.45,13493.33333,17,12.65,0,0,0,1.61,0,0,1.41
2019-10-07T02:10:41Z,27136,27136,13461.33333,17,12.62,13674.66667,17,12.82,0,0,0,1.7,0,0,1.9
2019-10-07T02:10:56Z,26837.33333,26837.33333,13312,17,12.48,13525.33333,17,12.68,0,0,0,1.57,0,0,1.37
2019-10-07T02:11:11Z,25962.66667,25962.66667,13088,16,12.27,12874.66667,16,12.07,0,0,0,1.71,0,0,1.91
2019-10-07T02:11:26Z,26645.33333,26645.33333,13216,17,12.39,13429.33333,17,12.59,0,0,0,1.86,0,0,2.06
2019-10-07T02:11:41Z,26240,26240,13013.33333,16,12.2,13226.66667,17,12.4,0,0,0,1.97,0,0,1.77
2019-10-07T02:11:56Z,26325.33333,26325.33333,13056,16,12.24,13269.33333,17,12.44,0,0,0,2.08,0,0,2.28
2019-10-07T02:12:11Z,26730.66667,26730.66667,13258.66667,17,12.43,13472,17,12.63,0,0,0,2.12,0,0,2.32
2019-10-07T02:12:26Z,26794.66667,26794.66667,13290.66667,17,12.46,13504,17,12.66,0,0,0,1.99,0,0,2.19
2019-10-07T02:12:41Z,25941.33333,25941.33333,13077.33333,16,12.26,12864,16,12.06,0,0,0,2.14,0,0,2.34
2019-10-07T02:12:56Z,26389.33333,26389.33333,13088,16,12.27,13301.33333,17,12.47,0,0,0,2.19,0,0,1.99
2019-10-07T02:13:11Z,25941.33333,25941.33333,13077.33333,16,12.26,12864,16,12.06,0,0,0,2.14,0,0,2.34
2019-10-07T02:13:26Z,26090.66667,26090.66667,12938.66667,16,12.13,13152,16,12.33,0,0,0,2,0,0,1.8
2019-10-07T02:13:41Z,25664,25664,12725.33333,16,11.93,12938.66667,16,12.13,0,0,0,2,0,0,1.8
2019-10-07T02:13:56Z,25472,25472,12629.33333,16,11.84,12842.66667,16,12.04,0,0,0,1.93,0,0,1.73
2019-10-07T02:14:11Z,25045.33333,25045.33333,12416,16,11.64,12629.33333,16,11.84,0,0,0,2.04,0,0,2.24
2019-10-07T02:14:26Z,25088,25088,12437.33333,16,11.66,12650.66667,16,11.86,0,0,0,2.07,0,0,2.27
2019-10-07T02:14:41Z,25045.33333,25045.33333,12416,16,11.64,12629.33333,16,11.84,0,0,0,2.22,0,0,2.02
2019-10-07T02:14:56Z,25045.33333,25045.33333,12629.33333,16,11.84,12416,16,11.64,0,0,0,2.17,0,0,1.97
2019-10-07T02:15:11Z,25173.33333,25173.33333,12480,16,11.7,12693.33333,16,11.9,0,0,0,2.29,0,0,2.09
2019-10-07T02:15:26Z,25386.66667,25386.66667,12586.66667,16,11.8,12800,16,12,0,0,0,2.22,0,0,2.42
2019-10-07T02:15:41Z,25920,25920,12853.33333,16,12.05,13066.66667,16,12.25,0,0,0,2.23,0,0,2.03
2019-10-07T02:15:56Z,25664,25664,12725.33333,16,11.93,12938.66667,16,12.13,0,0,0,2.07,0,0,2.27
2019-10-07T02:16:11Z,25749.33333,25749.33333,12768,16,11.97,12981.33333,16,12.17,0,0,0,2.19,0,0,1.99
2019-10-07T02:16:26Z,25728,25728,12757.33333,16,11.96,12970.66667,16,12.16,0,0,0,2.35,0,0,2.15
2019-10-07T02:16:41Z,24789.33333,24789.33333,12501.33333,16,11.72,12288,15,11.52,0,0,0,2.41,0,0,2.61
2019-10-07T02:16:56Z,25002.66667,25002.66667,12608,16,11.82,12394.66667,15,11.62,0,0,0,2.51,0,0,2.31
2019-10-07T02:17:11Z,24981.33333,24981.33333,12384,15,11.61,12597.33333,16,11.81,0,0,0,2.64,0,0,2.44
2019-10-07T02:17:26Z,24874.66667,24874.66667,12544,16,11.76,12330.66667,15,11.56,0,0,0,2.53,0,0,2.33
2019-10-07T02:17:41Z,25386.66667,25386.66667,12586.66667,16,11.8,12800,16,12,0,0,0,2.42,0,0,2.22
2019-10-07T02:17:56Z,24554.66667,24554.66667,12384,15,11.61,12170.66667,15,11.41,0,0,0,2.26,0,0,2.46
2019-10-07T02:18:11Z,24853.33333,24853.33333,12533.33333,16,11.75,12320,15,11.55,0,0,0,2.14,0,0,1.94
2019-10-07T02:18:26Z,25152,25152,12682.66667,16,11.89,12469.33333,16,11.69,0,0,0,2.14,0,0,1.94
2019-10-07T02:18:41Z,25898.66667,25898.66667,12842.66667,16,12.04,13056,16,12.24,0,0,0,2.31,0,0,2.51
2019-10-07T02:18:56Z,25962.66667,25962.66667,13088,16,12.27,12874.66667,16,12.07,0,0,0,2.29,0,0,2.49
2019-10-07T02:19:11Z,26304,26304,13045.33333,16,12.23,13258.66667,17,12.43,0,0,0,2.32,0,0,2.52
2019-10-07T02:19:26Z,26645.33333,26645.33333,13216,17,12.39,13429.33333,17,12.59,0,0,0,2.16,0,0,1.96
2019-10-07T02:19:41Z,26773.33333,26773.33333,13280,17,12.45,13493.33333,17,12.65,0,0,0,2.12,0,0,2.32
2019-10-07T02:19:56Z,26794.66667,26794.66667,13504,17,12.66,13290.66667,17,12.46,0,0,0,2.17,0,0,1.97
2019-10-07T02:20:11Z,27285.33333,27285.33333,13749.33333,17,12.89,13536,17,12.69,0,0,0,2.24,0,0,2.44
2019-10-07T02:20:26Z,27178.66667,27178.66667,13696,17,12.84,13482.66667,17,12.64,0,0,0,2.39,0,0,2.19
2019-10-07T02:20:41Z,27136,27136,13461.33333,17,12.62,13674.66667,17,12.82,0,0,0,2.43,0,0,2.23
2019-10-07T02:20:56Z,26922.66667,26922.66667,13354.66667,17,12.52,13568,17,12.72,0,0,0,2.32,0,0,2.52
2019-10-07T02:21:11Z,26517.33333,26517.33333,13365.33333,17,12.53,13152,16,12.33,0,0,0,2.34,0,0,2.54
2019-10-07T02:21:26Z,26453.33333,26453.33333,13120,16,12.3,13333.33333,17,12.5,0,0,0,2.18,0,0,2.38
2019-10-07T02:21:41Z,26261.33333,26261.33333,13024,16,12.21,13237.33333,17,12.41,0,0,0,2.31,0,0,2.51
2019-10-07T02:21:56Z,26005.33333,26005.33333,12896,16,12.09,13109.33333,16,12.29,0,0,0,2.29,0,0,2.09
2019-10-07T02:22:11Z,26090.66667,26090.66667,12938.66667,16,12.13,13152,16,12.33,0,0,0,2.19,0,0,1.99
2019-10-07T02:22:26Z,25152,25152,12682.66667,16,11.89,12469.33333,16,11.69,0,0,0,2.06,0,0,1.86
2019-10-07T02:22:41Z,25514.66667,25514.66667,12864,16,12.06,12650.66667,16,11.86,0,0,0,1.95,0,0,2.15
2019-10-07T02:22:56Z,26005.33333,26005.33333,13109.33333,16,12.29,12896,16,12.09,0,0,0,2.01,0,0,1.81
2019-10-07T02:23:11Z,25749.33333,25749.33333,12981.33333,16,12.17,12768,16,11.97,0,0,0,2.15,0,0,1.95
2019-10-07T02:23:26Z,25493.33333,25493.33333,12853.33333,16,12.05,12640,16,11.85,0,0,0,2,0,0,2.2
2019-10-07T02:23:41Z,25898.66667,25898.66667,13056,16,12.24,12842.66667,16,12.04,0,0,0,2.13,0,0,1.93
2019-10-07T02:23:56Z,25877.33333,25877.33333,12832,16,12.03,13045.33333,16,12.23,0,0,0,2.22,0,0,2.42
2019-10-07T02:24:11Z,26218.66667,26218.66667,13002.66667,16,12.19,13216,17,12.39,0,0,0,2.07,0,0,2.27
2019-10-07T02:24:26Z,25962.66667,25962.66667,12874.66667,16,12.07,13088,16,12.27,0,0,0,1.94,0,0,2.14
2019-10-07T02:24:41Z,25088,25088,12650.66667,16,11.86,12437.33333,16,11.66,0,0,0,2.03,0,0,2.23
2019-10-07T02:24:56Z,25472,25472,12842.66667,16,12.04,12629.33333,16,11.84,0,0,0,1.95,0,0,1.75
2019-10-07T02:25:11Z,25152,25152,12682.66667,16,11.89,12469.33333,16,11.69,0,0,0,2.11,0,0,2.31
2019-10-07T02:25:26Z,25408,25408,12597.33333,16,11.81,12810.66667,16,12.01,0,0,0,2.19,0,0,2.39
2019-10-07T02:25:41Z,25280,25280,12533.33333,16,11.75,12746.66667,16,11.95,0,0,0,2.11,0,0,2.31
2019-10-07T02:25:56Z,25152,25152,12469.33333,16,11.69,12682.66667,16,11.89,0,0,0,2.23,0,0,2.03
2019-10-07T02:26:11Z,24384,24384,12298.66667,15,11.53,12085.33333,15,11.33,0,0,0,2.27,0,0,2.07
2019-10-07T02:26:26Z,24405.33333,24405.33333,12309.33333,15,11.54,12096,15,11.34,0,0,0,2.17,0,0,2.37
2019-10-07T02:26:41Z,24448,24448,12117.33333,15,11.36,12330.66667,15,11.56,0,0,0,2.22,0,0,2.42
2019-10-07T02:26:56Z,24746.66667,24746.66667,12266.66667,15,11.5,12480,16,11.7,0,0,0,2.09,0,0,1.89
2019-10-07T02:27:11Z,25024,25024,12405.33333,16,11.63,12618.66667,16,11.83,0,0,0,1.99,0,0,1.79
2019-10-07T02:27:26Z,24725.33333,24725.33333,12256,15,11.49,12469.33333,16,11.69,0,0,0,1.92,0,0,2.12
2019-10-07T02:27:41Z,25088,25088,12437.33333,16,11.66,12650.66667,16,11.86,0,0,0,2.08,0,0,1.88
2019-10-07T02:27:56Z,24149.33333,24149.33333,12181.33333,15,11.42,11968,15,11.22,0,0,0,2.22,0,0,2.02
2019-10-07T02:28:11Z,23680,23680,11946.66667,15,11.2,11733.33333,15,11,0,0,0,2.2,0,0,2.4
2019-10-07T02:28:26Z,24106.66667,24106.66667,12160,15,11.4,11946.66667,15,11.2,0,0,0,2.27,0,0,2.47
2019-10-07T02:28:41Z,24554.66667,24554.66667,12170.66667,15,11.41,12384,15,11.61,0,0,0,2.32,0,0,2.52
2019-10-07T02:28:56Z,24448,24448,12330.66667,15,11.56,12117.33333,15,11.36,0,0,0,2.4,0,0,2.6
2019-10-07T02:29:11Z,24320,24320,12266.66667,15,11.5,12053.33333,15,11.3,0,0,0,2.48,0,0,2.68
2019-10-07T02:29:26Z,25280,25280,12533.33333,16,11.75,12746.66667,16,11.95,0,0,0,2.58,0,0,2.78
2019-10-07T02:29:41Z,25045.33333,25045.33333,12416,16,11.64,12629.33333,16,11.84,0,0,0,2.58,0,0,2.38
2019-10-07T02:29:56Z,24554.66667,24554.66667,12384,15,11.61,12170.66667,15,11.41,0,0,0,2.57,0,0,2.77
